"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",22.67206,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",26.15948,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",22.85817,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",21.40921,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",21.72881,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",22.98159,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",20.34771,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",19.50014,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",17.60104,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",19.9495,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",20.44984,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",19.1744,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",21.77283,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",22.14923,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",23.12514,
"PAN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",24.63937,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",177.1503,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",156.8662,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",161.5661,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",166.3819,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",165.0809,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",165.8764,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",167.2916,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",162.7979,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",160.3214,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",155.8279,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",143.7526,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",146.3524,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",149.7069,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",147.3252,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",133.8571,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",126.5672,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",127.8375,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",116.5701,
"PRY","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",112.6481,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",36.51831,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",38.83473,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",38.65553,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",39.56138,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",35.49522,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",33.82801,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",35.91273,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",33.50254,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",31.07226,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",31.72512,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",30.67561,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",27.04857,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",25.54124,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",26.92381,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",25.72482,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",25.06398,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",24.44416,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",25.90817,
"PER","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",24.71715,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",46.93571,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",45.69907,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",44.13159,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",42.7885,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",43.62127,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",42.1906,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",43.82081,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",42.72852,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",42.37453,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",43.74182,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",39.88763,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",40.10819,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",39.80728,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",37.8509,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",36.98068,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",35.56733,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",34.05463,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",31.65021,
"PHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",30.79498,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",0,
"QAT","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",0,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",11.14666,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",9.279441,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",9.828545,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",10.07299,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",11.80042,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",12.79793,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",11.96896,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",11.93985,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",13.48527,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",15.10478,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",16.73042,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",14.15366,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",14.87778,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",17.40289,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",19.39878,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",18.75824,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",19.4871,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",18.13108,
"ROU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",17.98201,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",2.914897,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",3.003831,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",2.836753,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",2.67029,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",2.916553,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",2.868129,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",2.807772,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",2.883986,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",2.575114,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",2.826332,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",2.56791,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",2.492585,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",2.451277,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",2.648787,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",2.541353,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",2.528182,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",2.653128,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",2.574703,
"RUS","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",2.552919,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",0.004087221,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",0.003981763,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",0.00438024,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",0.004365935,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",0.004334333,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",0.004074648,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",0.003798844,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",0.004341534,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",0.00396152,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",0.003774131,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",0.003420518,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",0.003809379,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",0.004770133,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",0.005330093,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",0.004838561,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",0.00878024,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",0.008844985,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",0.009594035,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",0.009829712,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",48.54045,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",45.75617,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",46.2386,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",47.36019,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",43.8962,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",43.51719,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",44.96069,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",46.00267,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",46.13912,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",55.15957,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",51.59091,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",51.14244,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",53.46584,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",47.32311,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",44.60432,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",38.28215,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",36.49212,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",38.35075,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",36.20237,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",0.5410038,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",0.9157509,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",0.9217243,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",0.7974357,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",0.6446782,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",0.9375595,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",0.8727627,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",0.9654179,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",0.90015,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",0.8701155,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",1.250957,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",1.457951,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",1.239025,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",1.322551,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",1.279046,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",1.188787,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",1.259469,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",1.113296,
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",1.043626,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",12.28754,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",11.5219,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",10.46852,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",10.32986,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",11.52552,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",10.61292,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",10.51338,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",10.02592,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",10.99936,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",15.12605,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",15.30375,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",14.19408,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",15.19329,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",17.12868,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",18.07247,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",16.03658,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",16.54644,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",15.17232,
"SVN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",16.37123,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",9.873387,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",9.914479,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",9.878677,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",8.637077,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",7.881577,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",7.496422,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",7.204259,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",6.609636,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",6.920425,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",6.747073,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",6.955694,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",6.646801,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",6.632158,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",6.414629,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",6.039104,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",6.573565,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",6.473941,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",6.619178,
"ZAF","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",6.875642,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",56.98331,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",56.64596,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",55.40919,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",53.63354,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",54.2107,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",54.71614,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",56.56721,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",54.61613,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",55.7268,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",55.78982,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",56.83099,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",50.50972,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",52.09944,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",53.87362,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",48.71983,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",46.44431,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",42.84269,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",42.74594,
"LKA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",44.64316,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",82.3905,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",83.76344,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",80.81315,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",81.40199,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",79.66712,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",75.51087,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",71.3436,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",68.2326,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",66.62073,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",67.11864,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",74.0627,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",69.36509,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",81.23259,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",67.01402,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",65.73285,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",65.42856,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",63.63208,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",64.79324,
"SDN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",67.7047,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",1.832664,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",1.881076,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",1.312192,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",1.462766,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",2.105263,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",1.81311,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",1.594933,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",1.347054,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",1.096853,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",0.7772503,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",1.057151,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",1.41764,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",1.715731,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",2.180197,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",1.842293,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",0.4071095,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",0.8339056,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",0.6423786,
"SYR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",0.6745037,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",56.11913,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",57.56718,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",61.30701,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",64.80627,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",59.91471,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",62.35043,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",59.51098,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",57.07639,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",55.37897,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",64.1182,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",64.79779,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",63.84052,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",61.48963,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",61.94093,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",54.15191,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",53.06715,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",46.24838,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",45.39291,
"TJK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",45.03273,
"TZA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",93.90968,
"TZA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",93.44025,
"TZA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",92.6432,
"TZA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",92.43405,
"TZA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",89.88974,
"TZA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",88.58051,
"TZA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",87.8638,
"TZA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",88.43661,
"TZA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",88.33781,
"TZA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",88.77952,
"TZA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",87.39951,
"TZA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",86.04493,
"TZA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",83.97892,
"TZA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",82.83519,
"TZA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",83.6492,
"TZA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",83.00385,
